ID,t,logFC,P.Value
HGNC:33626,-0.259247028,-0.011354882,0.801061592
HGNC:3693,-0.16657142,-0.011356505,0.871253428
HGNC:130,-0.207000769,-0.011369739,0.840446613
HGNC:4244,-0.202616808,-0.011395788,0.84377442
HGNC:54359,-0.228721254,-0.011396409,0.824009232
HGNC:37273,-0.226312186,-0.01142146,0.825828064
HGNC:18189,-0.281651936,-0.011442667,0.784344023
HGNC:8252,-0.22623969,-0.011446759,0.825882815
HGNC:5298,-0.241441192,-0.011457987,0.814424292
HGNC:25818,-0.258680778,-0.011469448,0.801485525
HGNC:2317,-0.14867358,-0.011470223,0.884967999
HGNC:17652,-0.279243148,-0.01147439,0.786135966
HGNC:2328,-0.189134489,-0.011478062,0.854028803
HGNC:3679,-0.209795453,-0.011483121,0.838326938
HGNC:23189,-0.262055028,-0.011493849,0.798960343
HGNC:2216,-0.26924452,-0.011501052,0.79358817
HGNC:4241,-0.270896272,-0.011508446,0.79235554
HGNC:23330,-0.266541994,-0.011513237,0.795606243
HGNC:19234,-0.197191225,-0.011515422,0.847897413
HGNC:6148,-0.254116246,-0.011526464,0.804905329
HGNC:19997,-0.177791198,-0.011540715,0.862678731
HGNC:11196,-0.214673347,-0.011552433,0.834630507
HGNC:16683,-0.245390464,-0.011563818,0.811454874
HGNC:26913,-0.146689687,-0.011564171,0.886490766
HGNC:12286,-0.183488356,-0.011573334,0.85833183
HGNC:15971,-0.273594618,-0.011607293,0.790343188
HGNC:32348,-0.266295074,-0.011627115,0.795790707
HGNC:44298,-0.227417012,-0.011639877,0.824993791
HGNC:53573,-0.203845197,-0.011640078,0.842841635
HGNC:26172,-0.265066763,-0.011640409,0.796708526
HGNC:2200,-0.185622275,-0.01165037,0.856704943
HGNC:16053,-0.209443862,-0.011680138,0.838593533
HGNC:4819,-0.25037395,-0.011680221,0.807712361
HGNC:15520,-0.249624967,-0.011702961,0.808274509
HGNC:16762,-0.278085194,-0.011725031,0.786997862
HGNC:26592,-0.169260431,-0.011733404,0.8691967
HGNC:49437,-0.190452413,-0.011736776,0.853025112
HGNC:20730,-0.228715527,-0.011741976,0.824013555
HGNC:49803,-0.175316842,-0.011748921,0.864568173
HGNC:24736,-0.203931212,-0.011749251,0.842776328
HGNC:39332,-0.174982913,-0.011781185,0.864823234
HGNC:6593,-0.241950396,-0.011789256,0.814041251
HGNC:6694,-0.188370301,-0.011789795,0.854610912
HGNC:22804,-0.289221722,-0.011818904,0.778721446
HGNC:11523,-0.248177338,-0.011835868,0.809361352
HGNC:26718,-0.273283133,-0.011844988,0.790575401
HGNC:24134,-0.267976623,-0.011847239,0.794534754
HGNC:6607,-0.211256177,-0.011873024,0.837219571
HGNC:13010,-0.145465293,-0.011874346,0.887430814
HGNC:17202,-0.196774395,-0.011886245,0.848214372
HGNC:51654,-0.217731156,-0.011890633,0.832315489
HGNC:6453,-0.256033768,-0.011890887,0.803468162
HGNC:33940,-0.206950551,-0.01189372,0.840484715
HGNC:6145,-0.274922766,-0.011901695,0.789353289
HGNC:9793,-0.269034635,-0.011918838,0.793744841
HGNC:19367,-0.262832348,-0.011922985,0.798378968
HGNC:12942,-0.180993483,-0.011928082,0.860234797
HGNC:6608,-0.197777584,-0.011937214,0.847451592
HGNC:9594,-0.233020788,-0.011939244,0.820765856
HGNC:28125,-0.25692807,-0.011952751,0.802798155
HGNC:32960,-0.150355602,-0.011973911,0.883677325
HGNC:3671,-0.208961958,-0.01197518,0.838958974
HGNC:12178,-0.231404045,-0.011975491,0.821985038
HGNC:48646,-0.234015911,-0.011977953,0.820015687
HGNC:2039,-0.252540346,-0.011980938,0.806087029
HGNC:5217,-0.22861042,-0.01198384,0.824092887
HGNC:1819,-0.276367928,-0.012003673,0.788276628
HGNC:14454,-0.281169707,-0.012017027,0.784702656
HGNC:1688,-0.290135172,-0.012017132,0.778043873
HGNC:18673,-0.255344078,-0.012040698,0.80398499
HGNC:14856,-0.238573969,-0.012042429,0.816582084
HGNC:537,-0.266804389,-0.01204871,0.795410233
HGNC:36861,-0.273936785,-0.012051239,0.790088125
HGNC:9675,-0.240073584,-0.012105876,0.815453312
HGNC:3235,-0.163776861,-0.01213407,0.873391965
HGNC:18181,-0.225865697,-0.012139701,0.826165281
HGNC:6343,-0.169978618,-0.012149302,0.868647558
HGNC:22412,-0.233879921,-0.012168414,0.820118191
HGNC:1886,-0.234685917,-0.012171265,0.819510715
HGNC:25909,-0.229690588,-0.01217287,0.823277701
HGNC:34079,-0.153262167,-0.012178573,0.881447869
HGNC:3042,-0.231330466,-0.012178968,0.822040536
HGNC:11248,-0.183770452,-0.012220863,0.858116721
HGNC:30273,-0.26636354,-0.012221624,0.795739557
HGNC:11447,-0.235209374,-0.01222468,0.819116254
HGNC:24224,-0.244595469,-0.012234767,0.81205237
HGNC:25537,-0.248229226,-0.012247025,0.809322389
HGNC:49210,-0.261896909,-0.012251381,0.79907862
HGNC:18039,-0.207472142,-0.012260847,0.840088998
HGNC:20156,-0.198532254,-0.012265417,0.846877885
HGNC:26424,-0.292215014,-0.012268367,0.776501836
HGNC:3810,-0.295935262,-0.0122714,0.773746136
HGNC:8550,-0.285172135,-0.012279998,0.781727683
HGNC:2707,-0.262601617,-0.012282995,0.798551523
HGNC:28559,-0.250794609,-0.012294904,0.807396686
HGNC:21097,-0.278014965,-0.012301888,0.787050145
HGNC:17005,-0.228243365,-0.012305301,0.824369948
HGNC:14064,-0.297063138,-0.012334116,0.772911339
HGNC:5986,-0.276777857,-0.012353462,0.787971313
HGNC:10919,-0.275781166,-0.012372568,0.788713716
HGNC:19347,-0.245302518,-0.012380282,0.811520965
HGNC:25010,-0.274894231,-0.012385186,0.789374553
HGNC:11596,-0.157181193,-0.012389831,0.878443552
HGNC:5194,-0.288239793,-0.012417283,0.779450034
HGNC:20665,-0.203175119,-0.012443302,0.843350431
HGNC:30923,-0.258113516,-0.012468921,0.801910285
HGNC:16148,-0.290240861,-0.012474051,0.777965488
HGNC:8117,-0.238332837,-0.0124776,0.816763628
HGNC:14472,-0.29691384,-0.012483354,0.773021824
HGNC:35540,-0.214506506,-0.01248749,0.834756868
HGNC:11141,-0.272662956,-0.012536139,0.791037812
HGNC:12494,-0.25540337,-0.012538125,0.803940554
HGNC:41228,-0.184654926,-0.012574692,0.857442356
HGNC:14963,-0.278463732,-0.012574696,0.786716073
HGNC:4065,-0.237825505,-0.012586618,0.817145625
HGNC:6143,-0.260907937,-0.012595099,0.799818516
HGNC:7461,-0.203951003,-0.012614361,0.842761303
HGNC:3675,-0.217223769,-0.012615232,0.832699507
HGNC:52279,-0.30058626,-0.012615623,0.770305683
HGNC:45,-0.260533011,-0.012617076,0.80009907
HGNC:10750,-0.239557103,-0.012638142,0.815842021
HGNC:2467,-0.268390061,-0.012641119,0.794226051
HGNC:19215,-0.187057991,-0.012658424,0.855610761
HGNC:292,-0.2899124,-0.012659191,0.778209101
HGNC:27272,-0.271945312,-0.01266243,0.791573002
HGNC:23191,-0.287656004,-0.012662681,0.779883312
HGNC:28224,-0.162494583,-0.012682137,0.874373591
HGNC:15352,-0.260650167,-0.012685541,0.800011401
HGNC:24550,-0.183801517,-0.0126956,0.858093033
HGNC:18160,-0.16494294,-0.012699007,0.87249949
HGNC:19650,-0.175382743,-0.012709339,0.864517838
HGNC:34423,-0.240727554,-0.012722371,0.814961203
HGNC:14142,-0.309308376,-0.012731017,0.763867991
HGNC:9460,-0.244670793,-0.012749717,0.811995753
HGNC:15322,-0.194391562,-0.012754062,0.850026836
HGNC:19985,-0.311435405,-0.012755119,0.762300919
HGNC:4481,-0.26247319,-0.012797427,0.798647574
HGNC:6363,-0.27338427,-0.012802584,0.790500001
HGNC:34244,-0.237480785,-0.012805666,0.817405212
HGNC:17043,-0.263306425,-0.012809357,0.798024459
HGNC:13923,-0.214890846,-0.012816051,0.834465787
HGNC:30464,-0.231947709,-0.012821097,0.821575007
HGNC:10821,-0.308004174,-0.012821856,0.76482941
HGNC:28007,-0.240822754,-0.012827425,0.814889573
HGNC:27002,-0.287264797,-0.012843033,0.780173702
HGNC:7095,-0.290832987,-0.012857442,0.777526385
HGNC:3353,-0.183862412,-0.012867649,0.858046601
HGNC:9920,-0.216433811,-0.012874645,0.833297482
HGNC:24776,-0.215365952,-0.012877606,0.834105999
HGNC:14423,-0.260369697,-0.012891805,0.800221287
HGNC:3415,-0.253094535,-0.012911328,0.805671407
HGNC:37720,-0.242085973,-0.012915255,0.813939273
HGNC:30510,-0.308437662,-0.01292175,0.764509808
HGNC:25707,-0.26566946,-0.012934564,0.796258138
HGNC:26783,-0.287383294,-0.012942895,0.780085739
HGNC:52757,-0.223952626,-0.012944539,0.827610577
HGNC:15880,-0.296098936,-0.012965561,0.773624973
HGNC:18327,-0.316349394,-0.012976682,0.758684936
HGNC:28330,-0.259649734,-0.012987895,0.80076014
HGNC:2765,-0.167233092,-0.012989289,0.870747244
HGNC:18103,-0.222364373,-0.012993898,0.828810996
HGNC:25459,-0.315836636,-0.01299764,0.759061966
HGNC:12706,-0.315160728,-0.013019778,0.759559061
HGNC:4947,-0.23385235,-0.013021302,0.820138974
HGNC:25151,-0.223866602,-0.013022064,0.827675583
HGNC:16000,-0.217237828,-0.013032772,0.832688866
HGNC:2583,-0.224985115,-0.013032921,0.826830462
HGNC:24757,-0.239575795,-0.013046524,0.815827952
HGNC:16656,-0.257606662,-0.013047744,0.802289869
HGNC:2367,-0.315506,-0.013050685,0.759305117
HGNC:24671,-0.269794184,-0.013058912,0.793177913
HGNC:11583,-0.26860795,-0.013064001,0.794063374
HGNC:7193,-0.31347928,-0.013064876,0.760796182
HGNC:10493,-0.246361924,-0.013067285,0.810724926
HGNC:30779,-0.302381763,-0.013082479,0.768978913
HGNC:52445,-0.24930535,-0.013085681,0.808514432
HGNC:29596,-0.249502101,-0.013098003,0.808366737
HGNC:4201,-0.189013373,-0.013109918,0.854121055
HGNC:6477,-0.259464574,-0.013114973,0.80089874
HGNC:127,-0.202029873,-0.013122201,0.844220203
HGNC:2440,-0.301965865,-0.013124216,0.769286166
HGNC:27638,-0.223083261,-0.013127479,0.828267594
HGNC:11743,-0.302647219,-0.013151972,0.768782823
HGNC:48987,-0.230930646,-0.013168839,0.822342123
HGNC:18359,-0.311814258,-0.013172931,0.762021921
HGNC:37100,-0.234434435,-0.013175534,0.819700242
HGNC:7638,-0.210258756,-0.0131866,0.83797567
HGNC:41164,-0.24298508,-0.013193052,0.813263085
HGNC:10862,-0.291024548,-0.013201827,0.777384346
HGNC:49213,-0.180172157,-0.013216942,0.860861472
HGNC:18453,-0.278197705,-0.013222053,0.786914103
HGNC:30738,-0.205649168,-0.013236954,0.841472244
HGNC:28953,-0.318683024,-0.013254613,0.756969872
HGNC:26659,-0.288121451,-0.013259466,0.779537859
HGNC:27177,-0.325239836,-0.013282378,0.752158549
HGNC:11491,-0.299707698,-0.013282857,0.770955174
HGNC:24822,-0.303113558,-0.013284415,0.768438386
HGNC:12337,-0.270169397,-0.013301162,0.792897901
HGNC:22937,-0.249485397,-0.013304444,0.808379276
HGNC:18435,-0.250645535,-0.01330507,0.807508552
HGNC:3647,-0.285190238,-0.013314332,0.781714235
HGNC:24115,-0.23302493,-0.013324493,0.820762734
HGNC:14404,-0.168144755,-0.013328237,0.870049916
HGNC:2675,-0.307245748,-0.013343498,0.765388694
HGNC:5991,-0.314365329,-0.013356044,0.760144185
HGNC:20254,-0.313158559,-0.013365142,0.761032233
HGNC:16,-0.24818389,-0.013374731,0.809356432
HGNC:6859,-0.279396024,-0.013379935,0.786022199
HGNC:20710,-0.322960496,-0.013395486,0.753829844
HGNC:11018,-0.226804358,-0.013418369,0.825456388
HGNC:4034,-0.195319358,-0.013421613,0.849321012
HGNC:11356,-0.282129188,-0.013437151,0.783989145
HGNC:15018,-0.209268983,-0.013439451,0.838726144
HGNC:29060,-0.224541083,-0.013480167,0.827165934
HGNC:15664,-0.316596806,-0.013492684,0.758503039
HGNC:28777,-0.30596592,-0.013511369,0.766332798
HGNC:9564,-0.320791218,-0.013511524,0.755421689
HGNC:7908,-0.268452746,-0.013524787,0.79417925
HGNC:20162,-0.278857308,-0.013539289,0.786423123
HGNC:16964,-0.320471203,-0.013567602,0.755656623
HGNC:18791,-0.264194342,-0.013572276,0.797360617
HGNC:10623,-0.330999874,-0.01357933,0.747941139
HGNC:18946,-0.302297788,-0.013601339,0.769040948
HGNC:17910,-0.196478173,-0.013608864,0.848439637
HGNC:20249,-0.201823099,-0.013619359,0.844377264
HGNC:23784,-0.295743582,-0.01362985,0.773888038
HGNC:14533,-0.187823262,-0.013630738,0.855027668
HGNC:25699,-0.28142993,-0.013633589,0.784509122
HGNC:20846,-0.265569752,-0.013642236,0.796332643
HGNC:27735,-0.192994143,-0.013654397,0.851090192
HGNC:6584,-0.320008884,-0.013654875,0.755996074
HGNC:8717,-0.28089374,-0.013660457,0.784907916
HGNC:11748,-0.335554162,-0.013668861,0.744612776
HGNC:4175,-0.206798721,-0.013670607,0.840599913
HGNC:10690,-0.226986963,-0.013673556,0.825318501
HGNC:23077,-0.304392714,-0.013682528,0.767493877
HGNC:3343,-0.297544019,-0.013692227,0.772555509
HGNC:4444,-0.231836759,-0.013710707,0.82165868
HGNC:833,-0.290725949,-0.013722278,0.777605755
HGNC:14967,-0.17670631,-0.013729951,0.863507049
HGNC:26586,-0.140011306,-0.013746657,0.891620421
HGNC:4494,-0.295680137,-0.013754621,0.773935009
HGNC:2530,-0.290447607,-0.013755706,0.777812162
HGNC:13785,-0.292087533,-0.013765271,0.776596323
HGNC:18494,-0.320657041,-0.013776782,0.755520189
HGNC:2910,-0.260397859,-0.013786991,0.800200211
HGNC:15027,-0.305071842,-0.013787171,0.766992583
HGNC:25588,-0.30574875,-0.01379648,0.76649304
HGNC:7873,-0.296216688,-0.013827862,0.77353781
HGNC:20628,-0.325737241,-0.01382878,0.751794014
HGNC:20660,-0.241606876,-0.013841827,0.814299653
HGNC:21386,-0.173072766,-0.013842149,0.866282554
HGNC:24935,-0.335449721,-0.013842906,0.744689042
HGNC:11652,-0.268584465,-0.013869783,0.794080908
HGNC:21253,-0.261848153,-0.013878528,0.799115091
HGNC:8010,-0.228069133,-0.013880904,0.824501471
HGNC:34,-0.323816079,-0.013884012,0.753202341
HGNC:25624,-0.317850276,-0.013884921,0.757581727
HGNC:48618,-0.185300082,-0.01388942,0.856950536
HGNC:19223,-0.294321736,-0.013898595,0.774940917
HGNC:6364,-0.254881346,-0.013914535,0.8043318
HGNC:16312,-0.302335806,-0.013939215,0.769012862
HGNC:1663,-0.332573938,-0.013945063,0.746790158
HGNC:4460,-0.335363242,-0.013957356,0.744752193
HGNC:12738,-0.232124141,-0.013964384,0.821441953
HGNC:27492,-0.157469703,-0.013969779,0.878222461
HGNC:4456,-0.26255404,-0.013994051,0.798587105
HGNC:24712,-0.248371217,-0.01399858,0.809215768
HGNC:4236,-0.273397627,-0.014009043,0.790490043
HGNC:5884,-0.20835444,-0.01401301,0.83941973
HGNC:24884,-0.279537952,-0.014040039,0.785916585
HGNC:48579,-0.300901417,-0.014048894,0.770072744
HGNC:10542,-0.331908894,-0.014049247,0.747276369
HGNC:7224,-0.319578577,-0.014055182,0.75631207
HGNC:12866,-0.227462879,-0.014066748,0.824959161
HGNC:24457,-0.290741514,-0.014077304,0.777594213
HGNC:22199,-0.311873796,-0.014083384,0.761978079
HGNC:8996,-0.27764704,-0.014097836,0.787324071
HGNC:29326,-0.261695305,-0.014113153,0.799229433
HGNC:45104,-0.297576662,-0.014114151,0.772531356
HGNC:44653,-0.259922596,-0.014121462,0.800555905
HGNC:8533,-0.248949093,-0.014134062,0.808781885
HGNC:10421,-0.345282518,-0.014142454,0.737521802
HGNC:24971,-0.261331808,-0.014158152,0.799501372
HGNC:16218,-0.329097768,-0.014168016,0.749332866
HGNC:6290,-0.246622741,-0.014175987,0.810528982
HGNC:18094,-0.230582366,-0.014180602,0.822604857
HGNC:1424,-0.249442057,-0.014182734,0.808411809
HGNC:25321,-0.32543036,-0.014207841,0.752018911
HGNC:26342,-0.190781223,-0.01421021,0.852774742
HGNC:21487,-0.267079766,-0.014211874,0.795204542
HGNC:4530,-0.226251066,-0.014218538,0.825874224
HGNC:24346,-0.322445302,-0.014221476,0.75420779
HGNC:9971,-0.339093269,-0.014224861,0.742030162
HGNC:33764,-0.253146365,-0.014233268,0.80563254
HGNC:10612,-0.179578972,-0.014241054,0.861314138
HGNC:17441,-0.340104146,-0.014241255,0.741293109
HGNC:26366,-0.310342196,-0.014248975,0.76310619
HGNC:4917,-0.294498302,-0.014263333,0.774810144
HGNC:1317,-0.348317161,-0.014266547,0.735315147
HGNC:14372,-0.342546149,-0.014267521,0.739513735
HGNC:11854,-0.267595526,-0.014271538,0.794819342
HGNC:9485,-0.317371764,-0.01429399,0.757933391
HGNC:32334,-0.268970794,-0.014297776,0.793792498
HGNC:28428,-0.340424128,-0.014315202,0.741059861
HGNC:27312,-0.218970991,-0.014315883,0.831377312
HGNC:21568,-0.310831291,-0.014316182,0.76274588
HGNC:41420,-0.226852646,-0.014336181,0.825419925
HGNC:37335,-0.269937504,-0.014367341,0.793070953
HGNC:37227,-0.327345246,-0.014369269,0.75061599
HGNC:344,-0.336996296,-0.014375952,0.743559992
HGNC:2338,-0.295557959,-0.014377478,0.774025465
HGNC:17856,-0.336929692,-0.01438498,0.743608602
HGNC:20291,-0.332078358,-0.014397957,0.747152463
HGNC:28183,-0.295888761,-0.014403828,0.77378056
HGNC:18286,-0.215947664,-0.014406968,0.833665537
HGNC:16945,-0.343076301,-0.01441457,0.739127652
HGNC:1368,-0.358137121,-0.014426024,0.72819207
HGNC:9910,-0.246732984,-0.014431881,0.810446165
HGNC:7567,-0.259679149,-0.014444379,0.800738122
HGNC:44463,-0.274187364,-0.014464992,0.789901352
HGNC:4535,-0.32112549,-0.014479536,0.755176316
HGNC:50337,-0.31017577,-0.014492994,0.763228808
HGNC:10977,-0.239504925,-0.014494605,0.815881294
HGNC:30430,-0.293700922,-0.014533238,0.775400782
HGNC:26596,-0.357490019,-0.014534191,0.728660622
HGNC:11151,-0.319929167,-0.014548088,0.756054611
HGNC:26923,-0.350806998,-0.01456367,0.733506552
HGNC:26804,-0.299411602,-0.014583082,0.77117411
HGNC:1954,-0.337967073,-0.014595674,0.742851622
HGNC:12453,-0.292278258,-0.014616178,0.776454961
HGNC:49075,-0.258826734,-0.014626184,0.801376246
HGNC:31837,-0.293570786,-0.014629374,0.775497192
HGNC:17962,-0.204272925,-0.014629967,0.842516897
HGNC:1930,-0.195793747,-0.014652868,0.848960173
HGNC:13726,-0.311824878,-0.014661377,0.762014101
HGNC:9803,-0.129872982,-0.014666698,0.899417703
HGNC:24191,-0.284538655,-0.014716701,0.782198296
HGNC:30793,-0.298509519,-0.014727021,0.77184125
HGNC:36932,-0.324170138,-0.014728846,0.752942722
HGNC:24438,-0.279123732,-0.014731937,0.786224836
HGNC:24603,-0.341382811,-0.014733948,0.740361203
HGNC:4327,-0.350694197,-0.014740534,0.733588452
HGNC:21263,-0.323349424,-0.014759123,0.753544572
HGNC:20712,-0.295808902,-0.014779563,0.773839681
HGNC:2157,-0.3408919,-0.014783071,0.740718932
HGNC:10573,-0.275206473,-0.014783986,0.789141888
HGNC:21667,-0.24976447,-0.014790251,0.808169796
HGNC:8729,-0.318796633,-0.014792306,0.756886413
HGNC:20202,-0.271828537,-0.014795875,0.791660099
HGNC:11723,-0.328432919,-0.01480433,0.749819546
HGNC:23410,-0.203430256,-0.014819184,0.843156694
HGNC:52451,-0.216570453,-0.01483315,0.833194039
HGNC:30040,-0.262814637,-0.014847966,0.798392213
HGNC:30363,-0.353849994,-0.014853675,0.73129849
HGNC:20857,-0.291592149,-0.014856798,0.776963533
HGNC:1743,-0.318461692,-0.014862898,0.757132477
HGNC:32789,-0.208394355,-0.014888336,0.839389455
HGNC:11814,-0.350622675,-0.014894129,0.733640383
HGNC:9841,-0.345860669,-0.014897004,0.737101202
HGNC:725,-0.346050849,-0.014909169,0.736962867
HGNC:54569,-0.288934629,-0.014911135,0.778934445
HGNC:17145,-0.357133283,-0.014935423,0.728918979
HGNC:6380,-0.35126004,-0.014938895,0.733177651
HGNC:12783,-0.335557053,-0.014941791,0.744610665
HGNC:17389,-0.286231583,-0.014944687,0.780940825
HGNC:10601,-0.264497264,-0.01495015,0.797134179
HGNC:17796,-0.274099095,-0.014950718,0.789967143
HGNC:29210,-0.35960959,-0.014954185,0.727126327
HGNC:32061,-0.28407609,-0.014966049,0.782541996
HGNC:26938,-0.338093505,-0.014969195,0.742759384
HGNC:18451,-0.339565845,-0.014973251,0.741685562
HGNC:29114,-0.290190281,-0.015004061,0.778003001
HGNC:2847,-0.317399749,-0.015020326,0.757912822
HGNC:17967,-0.328800921,-0.015020697,0.749550149
HGNC:4272,-0.267438231,-0.01502851,0.794936813
HGNC:26111,-0.258770832,-0.01503035,0.8014181
HGNC:24150,-0.259923773,-0.015033323,0.800555024
HGNC:2291,-0.353142578,-0.015040753,0.731811575
HGNC:24086,-0.286434562,-0.015041909,0.7807901
HGNC:20230,-0.30267204,-0.015049868,0.768764489
HGNC:32525,-0.303206701,-0.015064693,0.768369597
HGNC:19940,-0.32075444,-0.015066916,0.755448688
HGNC:15001,-0.301539659,-0.015086354,0.76960108
HGNC:26551,-0.292893034,-0.015088665,0.77599936
HGNC:1034,-0.324624162,-0.015093208,0.75260985
HGNC:1633,-0.343873083,-0.015104023,0.738547541
HGNC:27658,-0.215658175,-0.015115251,0.833884725
HGNC:49261,-0.352226678,-0.01511592,0.73247608
HGNC:24821,-0.287862824,-0.015121128,0.779729804
HGNC:15460,-0.35328258,-0.015129885,0.731710021
HGNC:26999,-0.304012065,-0.015142501,0.7677749
HGNC:29179,-0.302986236,-0.015155505,0.76853242
HGNC:19398,-0.306822225,-0.015172412,0.765701074
HGNC:30339,-0.357378631,-0.015181993,0.728741288
HGNC:28622,-0.233867809,-0.015187038,0.820127321
HGNC:36440,-0.353429511,-0.015188772,0.731603447
HGNC:2347,-0.371222381,-0.015204583,0.718742986
HGNC:8220,-0.239786328,-0.015208494,0.815669498
HGNC:956,-0.265893095,-0.015211011,0.796091038
HGNC:20608,-0.310339611,-0.015215904,0.763108095
HGNC:25229,-0.33528824,-0.015223138,0.744806965
HGNC:15171,-0.228347826,-0.015228704,0.824291096
HGNC:17110,-0.3048344,-0.015243919,0.767167836
HGNC:938,-0.347417953,-0.01525055,0.735968745
HGNC:124,-0.256720303,-0.015252308,0.802953798
HGNC:8232,-0.233805309,-0.015260734,0.820174432
HGNC:25562,-0.328548623,-0.015282014,0.749734841
HGNC:10824,-0.333454163,-0.015293572,0.74614681
HGNC:23628,-0.363017466,-0.015301734,0.724662144
HGNC:22200,-0.240672786,-0.015302483,0.815002413
HGNC:27578,-0.327034155,-0.015308686,0.750843842
HGNC:11918,-0.356561467,-0.015340035,0.729333174
HGNC:11750,-0.306401519,-0.015342746,0.76601142
HGNC:473,-0.292436188,-0.015351475,0.776337913
HGNC:32351,-0.287981553,-0.015351641,0.779641685
HGNC:1266,-0.341593221,-0.015394,0.740207896
HGNC:1377,-0.317912719,-0.015402792,0.757535841
HGNC:5247,-0.309970848,-0.015436587,0.763379798
HGNC:24076,-0.303996763,-0.01544324,0.767786198
HGNC:17337,-0.330616638,-0.015470364,0.748221467
HGNC:7941,-0.324638521,-0.0154968,0.752599323
HGNC:708,-0.358849124,-0.015503919,0.72767666
HGNC:30632,-0.338035445,-0.015521186,0.742801741
HGNC:28473,-0.373777874,-0.01553087,0.716903405
HGNC:17642,-0.332028351,-0.015534345,0.747189025
HGNC:31713,-0.308156051,-0.015543388,0.764717429
HGNC:31824,-0.258598795,-0.015557758,0.801546909
HGNC:15962,-0.287762768,-0.015563262,0.779804067
HGNC:26222,-0.312598617,-0.015570623,0.761444412
HGNC:12210,-0.327658621,-0.015573749,0.750386491
HGNC:43625,-0.312567631,-0.015611543,0.761467224
HGNC:29130,-0.363372222,-0.015615105,0.724405816
